19899,363,137.47
20510,364,137.49
21122,364,137.92
21733,364,137.49
22344,364,137.49
22955,364,137.90
23566,364,137.49
24177,364,137.83
24788,364,142.17
25400,365,142.47
26012,365,144.04
26624,364,141.50
27235,365,141.02
27846,364,142.36
28457,364,142.43
29070,365,142.41
29681,365,142.00
30292,364,142.74
30904,365,142.43
31515,364,142.41
32128,364,142.84
32739,365,142.77
-32186,365,141.85
-31575,364,142.36
-30962,365,141.95
-30351,366,142.36
-29740,364,142.35
-29128,363,142.26
-28517,364,142.36
-27904,365,142.36
-27293,365,142.36
-26682,365,142.38
-26071,364,142.26